id,text,text-fixed
1060_UK_UK_Approved_Document_B_vol_2,If the escape stair is within a basement storey.,If the escape stair is within a basement storey.
1061_UK_UK_Approved_Document_B_vol_2,If the escape stair serves any storey that has a floor level more than 18m above ground or access level.,If the escape stair serves any storey that has a floor level more than 18m above ground or access level.
1062_UK_UK_Approved_Document_B_vol_2,"If the escape stair is external, except where the stair connects the ground floor or ground level with a floor or flat roof a maximum of 6m above or below ground level.","If the escape stair is external, except where the stair connects the ground floor or ground level with a floor or flat roof a maximum of 6m above or below ground level."
1063_UK_UK_Approved_Document_B_vol_2,If the escape stair is a firefighting stair.,If the escape stair is a firefighting stair.
1064_UK_UK_Approved_Document_B_vol_2,"Materials achieving class B-s3, d2 or worse may be added to the top horizontal surface, except on firefighting stairs.","Materials achieving class B-s3, d2 or worse may be added to the top horizontal surface, except on firefighting stairs."
1065_UK_UK_Approved_Document_B_vol_2,Further guidance on firefighting stairs is given in Section 17.,Further guidance on firefighting stairs is given in Section 17.
1066_UK_UK_Approved_Document_B_vol_2,Dimensional constraints on the design of stairs are given in Approved Document K.,Dimensional constraints on the design of stairs are given in Approved Document K.
1068_UK_UK_Approved_Document_B_vol_2,Single steps on escape routes should be prominently marked.,Single steps on escape routes should be prominently marked.
1069_UK_UK_Approved_Document_B_vol_2,"A single step on the line of a doorway is acceptable, subject to paragraph 5.22.","A single step on the line of a doorway is acceptable, subject to paragraph 5.22."
1070_UK_UK_Approved_Document_B_vol_2,Helical stairs and spiral stairs 3.27 Helical stairs and spiral stairs may form part of an escape route provided they are designed in accordance with BS 5395-2.,Helical stairs and spiral stairs 3.27 Helical stairs and spiral stairs may form part of an escape route provided they are designed in accordance with BS 5395-2.
1071_UK_UK_Approved_Document_B_vol_2,"If they are intended to serve members of the public, stairs should be type E (public) stairs.","If they are intended to serve members of the public, stairs should be type E (public) stairs."
1072_UK_UK_Approved_Document_B_vol_2,Fixed ladders 3.28 Fixed ladders should not be provided as a means of escape for members of the public.,Fixed ladders 3.28 Fixed ladders should not be provided as a means of escape for members of the public.
1073_UK_UK_Approved_Document_B_vol_2,"They should only be provided where a conventional stair is impractical, such as for access to plant rooms which are not normally occupied.","They should only be provided where a conventional stair is impractical, such as for access to plant rooms which are not normally occupied."
1075_UK_UK_Approved_Document_B_vol_2,"With some configurations of external wall, a fire in one part of a building could subject the external wall of a protected stairway to heat (for example, where the two are adjacent at an internal angle in the façade, as shown in Diagram 3.3).","With some configurations of external wall, a fire in one part of a building could subject the external wall of a protected stairway to heat (for example, where the two are adjacent at an internal angle in the façade, as shown in Diagram 3.3)."
1076_UK_UK_Approved_Document_B_vol_2,"If a protected stairway projects beyond, is recessed from or is in an internal angle of the adjoining external wall of the building, then the minimum distance between an unprotected area of the building enclosure and an unprotected area of the stair enclosure should be 1800mm.","If a protected stairway projects beyond, is recessed from or is in an internal angle of the adjoining external wall of the building, then the minimum distance between an unprotected area of the building enclosure and an unprotected area of the stair enclosure should be 1800mm."
1102_UK_UK_Approved_Document_B_vol_2,"Where a storey or part of the building has more than one escape route available, some of the escape routes may be via an external escape stair, provided the following conditions are met.","Where a storey or part of the building has more than one escape route available, some of the escape routes may be via an external escape stair, provided the following conditions are met."
1103_UK_UK_Approved_Document_B_vol_2,There is at least one internal escape stair from every part of each storey (excluding plant areas).,There is at least one internal escape stair from every part of each storey (excluding plant areas).
1104_UK_UK_Approved_Document_B_vol_2,"In the case of an ‘assembly and recreation’ (purpose group 5) building, the route is not intended for use by the public.","In the case of an ‘assembly and recreation’ (purpose group 5) building, the route is not intended for use by the public."
1105_UK_UK_Approved_Document_B_vol_2,"In the case of a ‘residential (institutional)’ (purpose group 2(a)) building, the route serves only office or residential staff accommodation.","In the case of a ‘residential (institutional)’ (purpose group 2(a)) building, the route serves only office or residential staff accommodation."
1106_UK_UK_Approved_Document_B_vol_2,Any external escape stair should meet all of the following conditions (Diagram 3.4).,Any external escape stair should meet all of the following conditions (Diagram 3.4).
1108_UK_UK_Approved_Document_B_vol_2,"leading external stair, provided it is the only door onto the landing.","leading external stair, provided it is the only door onto the landing."
1109_UK_UK_Approved_Document_B_vol_2,"Fire resisting construction (minimum RE 30) is required for the building envelope within the following zones, measured from the flights and landings of the external stair.","Fire resisting construction (minimum RE 30) is required for the building envelope within the following zones, measured from the flights and landings of the external stair."
1110_UK_UK_Approved_Document_B_vol_2,1800mm above and horizontally.,1800mm above and horizontally.
1112_UK_UK_Approved_Document_B_vol_2,1100mm above the top landing of the stair (except where the stair leads from basement to ground level).,1100mm above the top landing of the stair (except where the stair leads from basement to ground level).
1113_UK_UK_Approved_Document_B_vol_2,Fire resisting construction (minimum RE 30) should be provided for any part of the building (including doors) within 1800mm of the escape route from the foot of the stair to a place of safety.,Fire resisting construction (minimum RE 30) should be provided for any part of the building (including doors) within 1800mm of the escape route from the foot of the stair to a place of safety.
1114_UK_UK_Approved_Document_B_vol_2,This does not apply if there are alternative escape routes from the foot of the external escape stair.,This does not apply if there are alternative escape routes from the foot of the external escape stair.
1115_UK_UK_Approved_Document_B_vol_2,Stairs more than 6m in height should be protected from adverse weather.,Stairs more than 6m in height should be protected from adverse weather.
