example_id,content,processed_content,label,metadata
891e9eee-4a4b-4d7c-8051-3aee8302cd6b,"Walls: insulation should be fitted without any air gaps and tight to the structure, cavity closers, lintels and cavity trays.","Walls : insulation should be fitted without any air gaps and tight to the structure , cavity closers , lintels and cavity trays .",B-object O B-object O O B-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '141_UK_DocL_V1_ConsrvationOfFuelAndPower'}
56166e36-b14b-4632-9767-70b71d335d9c,"When a dwelling undergoes a major renovation, the technical, environmental and economic feasibility of installing high-efficiency alternative systems should be considered.","When a dwelling undergoes a major renovation , the technical , environmental and economic feasibility of installing high-efficiency alternative systems should be considered .",O O B-object B-quality I-quality I-quality I-quality O O B-quality O B-quality O B-quality B-property I-property I-property I-property I-property I-property O O O O,{'ID': '98_UK_DocL_V1_ConsrvationOfFuelAndPower'}
759d26ff-821f-4949-9096-a7e15c5580f6,Windows and doors: should be installed in such a way that the thermal integrity of the insulated plane is maintained.,Windows and doors : should be installed in such a way that the thermal integrity of the insulated plane is maintained .,B-object O B-object O O O B-quality O O O O O O B-property I-property O O B-object I-object O B-property O,{'ID': '137_UK_DocL_V1_ConsrvationOfFuelAndPower'}
3639910c-8ebf-499a-aeec-6f1951b28134,"Additionally, insulated plaster-board should be used in reveals to abut jambs and should be considered within reveal soffits.","Additionally , insulated plaster-board should be used in reveals to abut jambs and should be considered within reveal soffits .",O O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality O,{'ID': '166_UK_DocL_V1_ConsrvationOfFuelAndPower'}
561480d1-56e5-41be-a56d-f2f2222bcb17,"Any damage, such as tears, should be repaired before boarding.","Any damage , such as tears , should be repaired before boarding .",O B-object O O O B-object O O O B-quality I-quality I-quality O,{'ID': '185_UK_DocL_V1_ConsrvationOfFuelAndPower'}
16f6f10e-f32f-48b2-85f9-123cdb5448ee,Any unavoidable gaps between boards should be infilled using compressible tape (e.g. for boards within roof rafters) or low expansion foam (e.g. for boards within wall cavities).,Any unavoidable gaps between boards should be infilled using compressible tape ( e.g . for boards within roof rafters ) or low expansion foam ( e.g . for boards within wall cavities ) .,O B-quality B-object B-quality I-quality O O B-quality O B-object I-object O O O O O O O O O O B-object I-object I-object O O O O O O O O O O,{'ID': '147_UK_DocL_V1_ConsrvationOfFuelAndPower'}
9415ae4b-7a74-4c70-a245-e4381c6d71bf,"At gables and party walls, insulation should extend to the wall; if the space between the wall and joist is less than 100mm, perimeter insulation may be required.","At gables and party walls , insulation should extend to the wall ; if the space between the wall and joist is less than 100mm , perimeter insulation may be required .",O B-object O B-object I-object O B-object O B-quality I-quality I-quality I-quality O O O B-object B-quality I-quality I-quality I-quality I-quality O O O B-value O B-object I-object O O B-quality O,{'ID': '170_UK_DocL_V1_ConsrvationOfFuelAndPower'}
0fdce0b1-7992-401f-aa84-ad7f2acca23d,Cavity walls: the inner block leaf mortar joint should be fully filled and pointed within the cavity.,Cavity walls : the inner block leaf mortar joint should be fully filled and pointed within the cavity .,B-object I-object O O B-quality B-object I-object B-object I-object O O B-quality I-quality O B-quality I-quality I-quality I-quality O,{'ID': '184_UK_DocL_V1_ConsrvationOfFuelAndPower'}
98ef7ffc-fba9-439f-ab36-5fd6fd1d8e0f,Complex details should be avoided wherever possible.,Complex details should be avoided wherever possible .,B-quality B-object O O B-quality I-quality I-quality O,{'ID': '154_UK_DocL_V1_ConsrvationOfFuelAndPower'}
353ebb10-20b6-4100-acfa-1afed0784b33,Designs should clearly indicate means to limit disruption to the insulation.,Designs should clearly indicate means to limit disruption to the insulation .,B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '150_UK_DocL_V1_ConsrvationOfFuelAndPower'}
b6a045c9-d3a7-4144-a390-8dd21252078d,Drawings should be provided for junctions.,Drawings should be provided for junctions .,B-object O O B-quality I-quality I-quality O,{'ID': '153_UK_DocL_V1_ConsrvationOfFuelAndPower'}
32dec356-9315-4ea6-9213-86ad0a72802b,Drawings should be reviewed by the designer and installer and should include specifications for key materials.,Drawings should be reviewed by the designer and installer and should include specifications for key materials .,B-object O O B-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '177_UK_DocL_V1_ConsrvationOfFuelAndPower'}
96b38b2d-e67c-457c-86d4-2a47a1b834b1,"Drawings: all relevant drawings should be provided to clearly identify the position, continuity and extent of the air barrier.","Drawings : all relevant drawings should be provided to clearly identify the position , continuity and extent of the air barrier .",B-object O O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '176_UK_DocL_V1_ConsrvationOfFuelAndPower'}
1fba7a26-6331-4e4b-a855-fc916a81bd06,Fixings: care should be taken to ensure that fixings do not damage the airtightness barrier.,Fixings : care should be taken to ensure that fixings do not damage the airtightness barrier .,B-object O O O O O O O O B-object O B-quality I-quality I-quality I-quality I-quality O,{'ID': '187_UK_DocL_V1_ConsrvationOfFuelAndPower'}
05fdde92-d8af-42ad-963b-9019c69a8ab3,"For a timber frame where the intermediate floor structure breaches the external wall insulation, further insulation of the same thickness as the insulation used in the external wall should be included within the depth of the intermediate floor structure.","For a timber frame where the intermediate floor structure breaches the external wall insulation , further insulation of the same thickness as the insulation used in the external wall should be included within the depth of the intermediate floor structure .",O O B-object I-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-object O O O B-property O O B-object B-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '163_UK_DocL_V1_ConsrvationOfFuelAndPower'}
87c9cfa3-8093-497d-be10-dc054abe7062,"For common leaf lintels, the base plate should not be continuous and the lintel core should be insulated.","For common leaf lintels , the base plate should not be continuous and the lintel core should be insulated .",O B-quality B-object I-object O O B-object I-object O B-quality I-quality I-quality O O B-object I-object O O B-quality O,{'ID': '164_UK_DocL_V1_ConsrvationOfFuelAndPower'}
45b99da0-5bce-49b7-9ce2-04810c7e5a19,"For recessed meter boxes on the cold side of the construction, insulation should be installed behind the enclosure.","For recessed meter boxes on the cold side of the construction , insulation should be installed behind the enclosure .",O B-quality B-object I-object O O B-property I-property O O B-object O B-object O O B-quality I-quality I-quality I-quality O,{'ID': '151_UK_DocL_V1_ConsrvationOfFuelAndPower'}
7d7d55f1-b28d-4ce8-aec6-dd4dc0786ce8,"For sizes of cylinder not listed, the heat loss from the cylinder should not exceed (16.66 8.33 V0.4)/(1000 24), where V is the volume in litres.","For sizes of cylinder not listed , the heat loss from the cylinder should not exceed ( 16.66 8.33 V0.4 ) / ( 1000 24 ) , where V is the volume in litres .",O B-property O B-object B-quality I-quality O O B-object I-object B-quality I-quality I-quality O O O B-value I-value I-value I-value I-value I-value I-value I-value I-value I-value O O O O O O O O O,{'ID': '208_UK_DocL_V1_ConsrvationOfFuelAndPower'}
bc5a76fa-f0ec-47d5-b8e3-0e9458f3f140,"Foundations: wherever possible, blocks below the damp-proof course should be the same as those specified in the design for the above-ground main wall element (in masonry construction).","Foundations : wherever possible , blocks below the damp-proof course should be the same as those specified in the design for the above-ground main wall element ( in masonry construction ) .",B-object O O O O B-object B-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '159_UK_DocL_V1_ConsrvationOfFuelAndPower'}
9953a539-8775-467a-9028-f51fe6d0f9f6,Grommets or flexible collars should be used around incoming services and sealed to the air barrier with air-sealing tape or sealant.,Grommets or flexible collars should be used around incoming services and sealed to the air barrier with air-sealing tape or sealant .,B-object O B-object I-object O O B-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '179_UK_DocL_V1_ConsrvationOfFuelAndPower'}
