example_id,content,processed_content,label,metadata
19c404de-7fd5-4e44-8a8f-b4219883f0ce,That background ventilators allow fresh air into the building and should be left open.,That background ventilators allow fresh air into the building and should be left open .,O B-object I-object B-quality I-quality I-quality I-quality I-quality I-quality O O O B-quality I-quality O,{'ID': '102_UK_DocF_V2_Ventilation'}
b4582e8e-9bf5-4d2e-8eb3-975e45511aa2,"The building should be designed, within the overall constraints of space, so that the difference in level between the entrance storey and the site entry point is minimised.","The building should be designed , within the overall constraints of space , so that the difference in level between the entrance storey and the site entry point is minimised .",O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '37_UK_DocM_V2_AccessAndUseOfBuildings'}
d3c5b819-2fd9-461f-b0cc-ac1dd14b45dc,"A sewer installed in the ground shall withstand the load imposed by soil, soil corrosion as well as subsidence of soil.","A sewer installed in the ground shall withstand the load imposed by soil , soil corrosion as well as subsidence of soil .",O B-object B-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '144_Finnish_Health-WaterAndSewerage'}
9ebe07e9-8381-451a-9ab8-701912478b30,The air flow rate of all mechanical ventilation fans should be tested.,The air flow rate of all mechanical ventilation fans should be tested .,O B-property I-property I-property O O B-quality B-object I-object O O B-quality O,{'ID': '210_UK_DocF_V1_Ventilation'}
94c0e823-a61d-49d6-82b3-4ca96f65dfa4,The buildings surfaces and lighting must be such that they achieve the contrasts in brightness needed for observation.,The buildings surfaces and lighting must be such that they achieve the contrasts in brightness needed for observation .,O B-object B-property O B-object O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '64_Finnish_SafetyOfUse'}
dcc583b1-8c4c-42cf-a1ed-e8907de56254,"The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres, and the tread must be no less than 270 millimetres.","The rise of the indoor steps of other spaces intended for everyday use may be no more than 180 millimetres , and the tread must be no less than 270 millimetres .",O B-property O O B-quality B-object O B-quality B-object B-quality I-quality I-quality I-quality O O O O O B-value I-value O O O B-property O O O O O B-value I-value O,{'ID': '23_Finnish_SafetyOfUse'}
f06f7ec1-3b83-4e1a-a421-b09589f2374c,"Provision shall be made to prevent any door or gate: (a) which slides or opens upwards, from falling onto any person; and (b) which is powered, from trapping any person.","Provision shall be made to prevent any door or gate : ( a ) which slides or opens upwards , from falling onto any person ; and ( b ) which is powered , from trapping any person .",B-object O O B-quality I-quality I-quality B-quality B-object I-object I-object O O O O B-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality O O O O O B-quality I-quality I-quality O B-quality I-quality I-quality I-quality O,{'ID': '114_UK_DocK_ProtectionFromFalling'}
18797f16-0b56-41e9-a4e6-d4150db4165d,A new building must be built to a minimum standard of total energy performance.,A new building must be built to a minimum standard of total energy performance .,O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '47_UK_DocM_V2_AccessAndUseOfBuildings'}
75c60084-6878-472d-8694-e8739e0dd76c,The width of access routes in assembly areas with a maximum capacity of 60 persons must be at least 900 millimetres.,The width of access routes in assembly areas with a maximum capacity of 60 persons must be at least 900 millimetres .,O B-property O B-object I-object O B-object I-object O O B-property I-property O B-value I-value O O O O B-value I-value O,{'ID': '115_Finnish_SafetyOfUse'}
2ef73ac0-d424-4e28-9782-3dbaf6e0a046,Attics and uppermost floor voids shall be divided into 400 m2 parts.,Attics and uppermost floor voids shall be divided into 400 m2 parts .,B-object O B-quality B-object I-object O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '107_Finnish_FireSafety'}
d8a06af7-3a6b-4d68-8bba-342aac6d3ac0,Water pipes and sewers installed in the ground shall be identifiable and they shall be located separate from one another.,Water pipes and sewers installed in the ground shall be identifiable and they shall be located separate from one another .,B-object I-object O B-object B-quality I-quality I-quality I-quality O O B-quality O O O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '146_Finnish_Health-WaterAndSewerage'}
2a256a9c-0b8a-4acf-87e1-86a5857f36a3,"Where a driveway forms all, or part of, the approach route, an additional allowance of at least 900mm wide should be provided so that a wheelchair user can pass a parked car.","Where a driveway forms all , or part of , the approach route , an additional allowance of at least 900mm wide should be provided so that a wheelchair user can pass a parked car .",O O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality O O O B-value B-property O O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '17_UK_DocM_V1_AccessAndUseOfBuildings'}
3835aa39-14bc-4c7a-a029-a5ce391bad76,The efficiency of the secondary heating appliance with its appropriate fuel should be used in the calculation of the dwelling primary energy rate and dwelling emission rate.,The efficiency of the secondary heating appliance with its appropriate fuel should be used in the calculation of the dwelling primary energy rate and dwelling emission rate .,O B-property O O B-quality B-object I-object B-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '73_UK_DocL_V1_ConsrvationOfFuelAndPower'}
746e7940-e063-42d5-a5c7-af12bb243924,"All floor areas, even when located at different levels, should be accessible.","All floor areas , even when located at different levels , should be accessible .",O B-object I-object O O O B-quality I-quality I-quality I-quality O O O B-quality O,{'ID': '128_UK_DocM_V2_AccessAndUseOfBuildings'}
1603fe12-9df6-4ab9-acbe-44895cccb7ed,Any looped cords must be fitted with child safety devices.,Any looped cords must be fitted with child safety devices .,O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '87_UK_DocO_Overheating'}
5fe7997a-7e99-485c-89b3-7912d7c8d44d,"If the total flow rate cannot be achieved through all the terminals, then the fan speed should be increased.","If the total flow rate can not be achieved through all the terminals , then the fan speed should be increased .",O O B-property I-property I-property B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-object B-property O O B-quality O,{'ID': '199_UK_DocF_V1_Ventilation'}
c7137e3d-e3f2-4a19-87bc-ccb194d42c74,"Incoming services: ducts, and cables wherever possible, should be grouped to minimise how often the air barrier is penetrated, while ensuring sufficient space to allow adequate screed flow between ducts.","Incoming services : ducts , and cables wherever possible , should be grouped to minimise how often the air barrier is penetrated , while ensuring sufficient space to allow adequate screed flow between ducts .",B-object I-object O B-object O O B-object O O O O O B-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '178_UK_DocL_V1_ConsrvationOfFuelAndPower'}
72e7ed0c-9e73-46b2-a919-20f3fea337fd,"An area with a potentially flammable or explosive atmosphere must not be located in a building where there are dwellings, accommodation premises, institutions or assembly and business premises.","An area with a potentially flammable or explosive atmosphere must not be located in a building where there are dwellings , accommodation premises , institutions or assembly and business premises .",O B-object O O B-quality I-quality O B-quality B-property O O O O O O B-object O O O B-object O B-object I-object O B-object O B-quality O B-quality B-object O,{'ID': '56_Finnish_FireSafety'}
e8e5b04a-e794-4933-b846-aefb5457f60b,The toilet seat shall be placed between 200 and 300 millimetres from the rear wall.,The toilet seat shall be placed between 200 and 300 millimetres from the rear wall .,O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '57_Finnish_Accessibility'}
5869233a-4fc0-48bf-9007-2b0c9a169fef,"A building shall, if its size, number of storeys or an intended purpose of a premises within the building so requires, be divided into fire compartments in order to restrict the spread of fire and smoke, to provide safe evacuation and to facilitate rescue and extinguishing measures.","A building shall , if its size , number of storeys or an intended purpose of a premises within the building so requires , be divided into fire compartments in order to restrict the spread of fire and smoke , to provide safe evacuation and to facilitate rescue and extinguishing measures .",O B-object O O O B-object B-property O B-property I-property I-property O O B-property I-property O O B-object O O B-object O B-quality O O B-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '100_Finnish_FireSafety'}
