id,text,text-fixed
1267_UK_UK_Approved_Document_B_vol_1,"If necessary, have suitable guarding.","If necessary, have suitable guarding."
1268_UK_UK_Approved_Document_B_vol_1,Final exits should not present a barrier for disabled people.,Final exits should not present a barrier for disabled people.
1269_UK_UK_Approved_Document_B_vol_1,"Where the route to a final exit does not include stairs, a level threshold and, where necessary, a ramp should be provided.","Where the route to a final exit does not include stairs, a level threshold and, where necessary, a ramp should be provided."
1270_UK_UK_Approved_Document_B_vol_1,Final exit locations should be clearly visible and recognisable.,Final exit locations should be clearly visible and recognisable.
1271_UK_UK_Approved_Document_B_vol_1,"Final exits should avoid outlets of basement smoke vents and openings to transformer chambers, refuse chambers, boiler rooms and similar risks.","Final exits should avoid outlets of basement smoke vents and openings to transformer chambers, refuse chambers, boiler rooms and similar risks."
1275_UK_UK_Approved_Document_B_vol_1,This section deals with the following requirement from Part B of Schedule 1 to the Building Regulations 2010.,This section deals with the following requirement from Part B of Schedule 1 to the Building Regulations 2010.
1281_UK_UK_Approved_Document_B_vol_1,adequately resist the spread of flame over their surfaces; and,adequately resist the spread of flame over their surfaces; and
1282_UK_UK_Approved_Document_B_vol_1,"have, if ignited, either a rate of heat release or a rate of fire growth, which is reasonable in the circumstances.","have, if ignited, either a rate of heat release or a rate of fire growth, which is reasonable in the circumstances."
1283_UK_UK_Approved_Document_B_vol_1,"In this paragraph “internal linings” means the materials or products used in lining any partition, wall, ceiling or other internal structure.","In this paragraph “internal linings” means the materials or products used in lining any partition, wall, ceiling or other internal structure."
1285_UK_UK_Approved_Document_B_vol_1,"In the Secretary of State’s view, requirement B2 is met by achieving a restricted spread of flame over internal linings.","In the Secretary of State’s view, requirement B2 is met by achieving a restricted spread of flame over internal linings."
1286_UK_UK_Approved_Document_B_vol_1,"The building fabric should make a limited contribution to fire growth, including a low rate of heat release.","The building fabric should make a limited contribution to fire growth, including a low rate of heat release."
1287_UK_UK_Approved_Document_B_vol_1,"It is particularly important in circulation spaces, where linings may offer the main means by which fire spreads and where rapid spread is most likely to prevent occupants from escaping.","It is particularly important in circulation spaces, where linings may offer the main means by which fire spreads and where rapid spread is most likely to prevent occupants from escaping."
1288_UK_UK_Approved_Document_B_vol_1,Requirement B2 does not include guidance on the following.,Requirement B2 does not include guidance on the following.
1289_UK_UK_Approved_Document_B_vol_1,Generation of smoke and fumes.,Generation of smoke and fumes.
1290_UK_UK_Approved_Document_B_vol_1,The upper surfaces of floors and stairs.,The upper surfaces of floors and stairs.
1291_UK_UK_Approved_Document_B_vol_1,Furniture and fittings.,Furniture and fittings.
1296_UK_UK_Approved_Document_B_vol_1,The surface linings of walls and ceilings should meet the classifications in Table 4.1.,The surface linings of walls and ceilings should meet the classifications in Table 4.1.
1308_UK_UK_Approved_Document_B_vol_1,"Wallcoverings which conform to BS EN 15102, achieving at least class C-s3, d2 and bonded to a class A2-s3, d2 substrate, will also be acceptable.","Wallcoverings which conform to BS EN 15102, achieving at least class C-s3, d2 and bonded to a class A2-s3, d2 substrate, will also be acceptable."
1310_UK_UK_Approved_Document_B_vol_1,"For the purposes of this requirement, a wall includes both of the following.","For the purposes of this requirement, a wall includes both of the following."
1311_UK_UK_Approved_Document_B_vol_1,The internal surface of internal and external glazing (except glazing in doors).,The internal surface of internal and external glazing (except glazing in doors).
1312_UK_UK_Approved_Document_B_vol_1,Any part of a ceiling which slopes at an angle greater than 70 degrees to the horizontal.,Any part of a ceiling which slopes at an angle greater than 70 degrees to the horizontal.
1313_UK_UK_Approved_Document_B_vol_1,"For the purposes of this requirement, a wall does not include any of the following.","For the purposes of this requirement, a wall does not include any of the following."
1314_UK_UK_Approved_Document_B_vol_1,Doors and door frames.,Doors and door frames.
1315_UK_UK_Approved_Document_B_vol_1,Window frames and frames in which glazing is fitted.,Window frames and frames in which glazing is fitted.
1316_UK_UK_Approved_Document_B_vol_1,"Architraves, cover moulds, picture rails, skirtings and similar narrow members.","Architraves, cover moulds, picture rails, skirtings and similar narrow members."
1317_UK_UK_Approved_Document_B_vol_1,"Fireplace surrounds, mantle shelves and fitted furniture.","Fireplace surrounds, mantle shelves and fitted furniture."
1318_UK_UK_Approved_Document_B_vol_1,"Parts of walls in rooms may be of lower performance than stated in Table 4.1, but no worse than class D-s3, d2.","Parts of walls in rooms may be of lower performance than stated in Table 4.1, but no worse than class D-s3, d2."
1319_UK_UK_Approved_Document_B_vol_1,"In any one room, the total area of lower performance wall lining should be less than an area equivalent to half of the room’s floor area, up to a maximum of 20m2 of wall lining.","In any one room, the total area of lower performance wall lining should be less than an area equivalent to half of the room’s floor area, up to a maximum of 20m2 of wall lining."
